Generator,Label,Image_Path,Caption_ID,Full_Text,Min_Prob,Avg_Prob,Word_Prob_Details
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00028866.JPEG,6,uttere bottle of beverage with a cat decante in a corner,0.0137,0.2382,utter(0.02) | ##e(0.01) | bottle(0.15) | of(0.65) | beverage(0.02) | with(0.23) | a(0.35) | cat(0.72) | dec(0.02) | ##ante(0.42) | in(0.04) | a(0.10) | corner(0.02) | [SEP](0.58)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00028866.JPEG,7,yellow bottle with cat on it on a table with a flower in it,0.0253,0.3477,yellow(0.03) | bottle(0.28) | with(0.24) | cat(0.15) | on(0.28) | it(0.52) | on(0.21) | a(0.47) | table(0.26) | with(0.30) | a(0.74) | flower(0.10) | in(0.30) | it(0.34) | [SEP](1.00)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00028866.JPEG,8,they have a big bottle of hot sauce on top of it,0.0115,0.4609,they(0.02) | have(0.16) | a(0.58) | big(0.01) | bottle(0.92) | of(0.76) | hot(0.20) | sauce(1.00) | on(0.35) | top(0.06) | of(1.00) | it(0.06) | [SEP](0.86)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00028866.JPEG,9,vase sitting on table with bottle and flowers with a window view,0.0171,0.2694,vase(0.02) | sitting(0.07) | on(0.91) | table(0.12) | with(0.49) | bottle(0.40) | and(0.15) | flowers(0.07) | with(0.04) | a(0.21) | window(0.14) | view(0.02) | [SEP](0.85)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00028866.JPEG,10,yellow juice with a cat sticker in a bottle on a wooden table,0.0127,0.4245,yellow(0.03) | juice(0.01) | with(0.16) | a(0.53) | cat(0.51) | stick(0.06) | ##er(1.00) | in(0.10) | a(0.45) | bottle(0.58) | on(0.53) | a(0.94) | wooden(0.14) | table(0.33) | [SEP](1.00)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00035963.JPEG,1,mesh mesh and a small object are on a table,0.0216,0.2084,mesh(0.02) | mesh(0.07) | and(0.02) | a(0.35) | small(0.14) | object(0.05) | are(0.09) | on(0.12) | a(0.41) | table(0.31) | [SEP](0.70)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00035963.JPEG,2,they are close up view of a small lizard on the table,0.0225,0.373,they(0.03) | are(0.88) | close(0.02) | up(0.28) | view(0.03) | of(1.00) | a(0.84) | small(0.16) | lizard(0.32) | on(0.07) | the(0.30) | table(0.02) | [SEP](0.91)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00035963.JPEG,3,"##ood, frog poking in through the screen to protect from the sun",0.0082,0.221,"##ood(0.02) | ,(0.05) | frog(0.01) | poking(0.01) | in(0.03) | through(0.18) | the(0.14) | screen(0.36) | to(0.06) | protect(0.01) | from(0.19) | the(0.46) | sun(0.56) | [SEP](1.00)"
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00035963.JPEG,4,there is a tiny green frog inside of a mesh screen,0.0125,0.4631,there(0.04) | is(0.89) | a(1.00) | tiny(0.02) | green(0.01) | frog(0.59) | inside(0.06) | of(0.59) | a(0.91) | mesh(0.32) | screen(0.14) | [SEP](0.97)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00035963.JPEG,5,shadows of a bird sitting inside of a hole,0.0132,0.2932,shadows(0.02) | of(0.44) | a(0.69) | bird(0.01) | sitting(0.11) | inside(0.10) | of(0.50) | a(1.00) | hole(0.02) | [SEP](0.05)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00035963.JPEG,6,shadows of a frog behind a mesh cage with a blurry background,0.0207,0.4602,shadows(0.02) | of(0.44) | a(0.69) | frog(0.26) | behind(0.04) | a(0.95) | mesh(0.32) | cage(0.02) | with(0.09) | a(0.65) | blur(0.15) | ##ry(1.00) | background(0.80) | [SEP](1.00)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00035963.JPEG,7,this is a bug in a metal mesh screen by a door,0.0139,0.3908,this(0.03) | is(0.93) | a(0.86) | bug(0.01) | in(0.18) | a(0.77) | metal(0.09) | mesh(0.56) | screen(0.05) | by(0.01) | a(0.45) | door(0.13) | [SEP](1.00)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00035963.JPEG,8,the frog is in a close up shot of its body on a mesh container,0.0065,0.3388,the(0.02) | frog(0.34) | is(0.82) | in(0.07) | a(0.41) | close(0.01) | up(0.74) | shot(0.32) | of(0.48) | its(0.12) | body(0.20) | on(0.03) | a(0.49) | mesh(0.33) | container(0.05) | [SEP](1.00)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00035963.JPEG,9,shadows of a lizard in a mesh container in front of a window,0.0207,0.4411,shadows(0.02) | of(0.44) | a(0.69) | lizard(0.26) | in(0.24) | a(0.81) | mesh(0.28) | container(0.05) | in(0.08) | front(0.19) | of(1.00) | a(0.89) | window(0.23) | [SEP](1.00)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00035963.JPEG,10,they are on top of the screen,0.0258,0.3342,they(0.03) | are(0.88) | on(0.03) | top(0.05) | of(1.00) | the(0.33) | screen(0.15) | [SEP](0.21)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00013299.JPEG,1,##cker the red - eared turtle is the biggest turtle in the world,0.0092,0.4761,##cker(0.02) | the(0.02) | red(0.02) | -(0.46) | ear(0.70) | ##ed(1.00) | turtle(0.74) | is(0.69) | the(0.01) | biggest(0.01) | turtle(0.13) | in(0.55) | the(0.98) | world(0.80) | [SEP](1.00)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00013299.JPEG,2,turtle with an orange belly sitting on a log with tall grasses in the background,0.0166,0.3956,turtle(0.03) | with(0.09) | an(0.02) | orange(0.07) | belly(0.07) | sitting(0.33) | on(1.00) | a(0.83) | log(0.53) | with(0.11) | tall(0.05) | grasses(0.08) | in(0.28) | the(0.82) | background(1.00) | [SEP](1.00)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00013299.JPEG,3,"shallow shot of small turtle on log on plant, with eyes closed",0.0101,0.3163,"shallow(0.02) | shot(0.40) | of(1.00) | small(0.03) | turtle(0.91) | on(0.25) | log(0.31) | on(0.04) | plant(0.05) | ,(0.02) | with(0.22) | eyes(0.01) | closed(0.16) | [SEP](1.00)"
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00013299.JPEG,4,tree frog standing on a log next to a plant in a forest,0.0143,0.4382,tree(0.02) | frog(0.03) | standing(0.01) | on(0.95) | a(0.57) | log(0.60) | next(0.05) | to(1.00) | a(0.41) | plant(0.41) | in(0.16) | a(0.62) | forest(0.31) | [SEP](1.00)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00013299.JPEG,5,someone is holding a turtle in the middle of the picture,0.0205,0.3534,someone(0.02) | is(0.43) | holding(0.16) | a(0.64) | turtle(0.35) | in(0.12) | the(0.11) | middle(0.09) | of(1.00) | the(0.24) | picture(0.20) | [SEP](0.89)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00013299.JPEG,6,##cker turtle looking straight ahead with head looking over log,0.0148,0.2563,##cker(0.02) | turtle(0.60) | looking(0.06) | straight(0.03) | ahead(0.88) | with(0.11) | head(0.14) | looking(0.01) | over(0.07) | log(0.23) | [SEP](0.66)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00013299.JPEG,7,turtle sits on a log in the jungle and stares up,0.0239,0.3535,turtle(0.03) | sits(0.02) | on(1.00) | a(0.70) | log(0.57) | in(0.28) | the(0.46) | jungle(0.05) | and(0.12) | stares(0.19) | up(0.08) | [SEP](0.74)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00013299.JPEG,8,a baseside turtle sitting on a log in a green area,0.0136,0.3696,a(0.04) | bases(0.02) | ##ide(0.01) | turtle(0.09) | sitting(0.24) | on(1.00) | a(0.79) | log(0.53) | in(0.36) | a(0.46) | green(0.07) | area(0.21) | [SEP](1.00)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00013299.JPEG,9,"tree trunk is wet from heavy rainfall, yellow turtle's face is looking for a mate",0.0076,0.1849,"tree(0.02) | trunk(0.14) | is(0.06) | wet(0.01) | from(0.09) | heavy(0.01) | rainfall(0.05) | ,(0.03) | yellow(0.01) | turtle(0.04) | '(0.01) | s(1.00) | face(0.08) | is(0.54) | looking(0.05) | for(0.04) | a(0.12) | mate(0.20) | [SEP](1.00)"
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00013299.JPEG,10,someone found this turtle looking at me in a mirror of his reflection,0.0096,0.2424,someone(0.02) | found(0.01) | this(0.48) | turtle(0.64) | looking(0.02) | at(0.16) | me(0.45) | in(0.09) | a(0.22) | mirror(0.06) | of(0.01) | his(0.14) | reflection(0.18) | [SEP](0.91)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00000691.JPEG,1,jackfruits are on tree in the garden under the leaves,0.0261,0.3909,jack(0.03) | ##fr(0.68) | ##uit(1.00) | ##s(0.74) | are(0.16) | on(0.11) | tree(0.04) | in(0.20) | the(0.18) | garden(0.28) | under(0.03) | the(0.58) | leaves(0.45) | [SEP](1.00)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00000691.JPEG,2,some jackfruits hanging from a tree next to a field,0.0355,0.5576,some(0.04) | jack(0.04) | ##fr(0.57) | ##uit(1.00) | ##s(0.93) | hanging(0.43) | from(0.65) | a(0.75) | tree(0.90) | next(0.04) | to(1.00) | a(0.55) | field(0.13) | [SEP](0.79)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00000691.JPEG,3,fruits hanging from tree branch next to garden and trees,0.0241,0.3044,fruits(0.02) | hanging(0.38) | from(0.65) | tree(0.16) | branch(0.16) | next(0.06) | to(1.00) | garden(0.03) | and(0.16) | trees(0.19) | [SEP](0.52)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00000691.JPEG,4,three pieces of fruit growing from the inside of a tree,0.0333,0.4754,three(0.04) | pieces(0.06) | of(1.00) | fruit(0.29) | growing(0.06) | from(0.18) | the(0.35) | inside(0.03) | of(1.00) | a(0.78) | tree(0.91) | [SEP](1.00)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00000691.JPEG,5,three jack russell fruit hanging from a tree in a yard,0.0195,0.5029,three(0.04) | jack(0.39) | russell(0.02) | fruit(0.53) | hanging(0.65) | from(0.71) | a(0.70) | tree(0.90) | in(0.34) | a(0.68) | yard(0.07) | [SEP](1.00)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00000691.JPEG,6,three jackfruits on tree near leafy bush near plants,0.0214,0.3758,three(0.04) | jack(0.39) | ##fr(0.53) | ##uit(1.00) | ##s(0.98) | on(0.14) | tree(0.11) | near(0.03) | leaf(0.02) | ##y(0.92) | bush(0.05) | near(0.02) | plants(0.03) | [SEP](1.00)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00000691.JPEG,7,this is a photo of several jackfruits hanging from the tree,0.0278,0.5907,this(0.03) | is(0.94) | a(0.80) | photo(0.09) | of(1.00) | several(0.05) | jack(0.44) | ##fr(0.48) | ##uit(1.00) | ##s(0.94) | hanging(0.57) | from(0.67) | the(0.16) | tree(0.71) | [SEP](0.96)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00000691.JPEG,8,jack fruit hanging from a tree with some leaves on the trunk,0.0239,0.4014,jack(0.03) | fruit(0.14) | hanging(0.52) | from(0.66) | a(0.59) | tree(0.91) | with(0.25) | some(0.02) | leaves(0.55) | on(0.40) | the(0.10) | trunk(0.03) | [SEP](1.00)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00000691.JPEG,9,two jack of the jack is hanging on a tree branch,0.0308,0.3971,two(0.03) | jack(0.41) | of(0.11) | the(0.26) | jack(0.45) | is(0.12) | hanging(0.56) | on(0.27) | a(0.62) | tree(0.90) | branch(0.19) | [SEP](0.83)
Glide,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/0_real/ILSVRC2012_val_00000691.JPEG,10,bunch of jackfruits hanging from tree in tropical garden area,0.0185,0.5209,bunch(0.02) | of(0.75) | jack(0.54) | ##fr(0.55) | ##uit(1.00) | ##s(0.81) | hanging(0.60) | from(0.67) | tree(0.24) | in(0.31) | tropical(0.16) | garden(0.46) | area(0.19) | [SEP](1.00)
Glide,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/1_fake/GLIDE_1000_200_09_929_glide_00143.png,1,bright colors of marshmallow are a great snack for kids,0.0163,0.3231,bright(0.02) | colors(0.02) | of(0.47) | marsh(0.02) | ##mal(0.85) | ##low(1.00) | are(0.04) | a(0.02) | great(0.09) | snack(0.03) | for(0.75) | kids(0.24) | [SEP](0.66)
Glide,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/1_fake/GLIDE_1000_200_09_929_glide_00143.png,2,four candy lollipop sticks sitting next to each other on a glass surface,0.0189,0.5102,four(0.02) | candy(0.15) | lo(0.33) | ##lli(0.93) | ##pop(1.00) | sticks(0.04) | sitting(0.07) | next(0.17) | to(1.00) | each(1.00) | other(1.00) | on(0.53) | a(0.82) | glass(0.03) | surface(0.08) | [SEP](1.00)
Glide,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/1_fake/GLIDE_1000_200_09_929_glide_00143.png,3,balloons in a glass jar with toothpicks sticking out of them,0.0172,0.4457,balloons(0.02) | in(0.13) | a(0.42) | glass(0.17) | jar(0.10) | with(0.32) | tooth(0.13) | ##pic(0.57) | ##ks(0.88) | sticking(0.14) | out(1.00) | of(0.86) | them(0.50) | [SEP](1.00)
Glide,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/1_fake/GLIDE_1000_200_09_929_glide_00143.png,4,"four lollipops with blue, yellow and pink decorations on top",0.0189,0.4289,"four(0.02) | lo(0.17) | ##lli(1.00) | ##pop(1.00) | ##s(0.84) | with(0.20) | blue(0.02) | ,(0.41) | yellow(0.78) | and(0.52) | pink(0.51) | decorations(0.06) | on(0.41) | top(0.13) | [SEP](0.36)"
Glide,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/1_fake/GLIDE_1000_200_09_929_glide_00143.png,5,couple of colorful lollipop sitting on top of white stick,0.015,0.5073,couple(0.02) | of(1.00) | colorful(0.19) | lo(0.36) | ##lli(1.00) | ##pop(1.00) | sitting(0.01) | on(0.80) | top(0.45) | of(1.00) | white(0.02) | stick(0.08) | [SEP](0.67)
Glide,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/1_fake/GLIDE_1000_200_09_929_glide_00143.png,6,yellow and blue lollipop sticks are next to each other,0.0233,0.5528,yellow(0.02) | and(0.66) | blue(0.34) | lo(0.25) | ##lli(0.93) | ##pop(1.00) | sticks(0.10) | are(0.13) | next(0.05) | to(1.00) | each(0.86) | other(1.00) | [SEP](0.85)
Glide,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/1_fake/GLIDE_1000_200_09_929_glide_00143.png,7,a grove of candy lollipops in colorful frosting are seen in a glass vase,0.0084,0.3633,a(0.04) | grove(0.03) | of(1.00) | candy(0.08) | lo(0.30) | ##lli(0.87) | ##pop(1.00) | ##s(0.83) | in(0.18) | colorful(0.01) | frost(0.07) | ##ing(0.44) | are(0.07) | seen(0.03) | in(0.17) | a(0.29) | glass(0.17) | vase(0.32) | [SEP](1.00)
Glide,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/1_fake/GLIDE_1000_200_09_929_glide_00143.png,8,there are two colorful sugar - colored lollipop sticks sitting next to each other,0.0278,0.5029,there(0.05) | are(0.88) | two(0.63) | colorful(0.09) | sugar(0.04) | -(0.05) | colored(0.03) | lo(0.43) | ##lli(1.00) | ##pop(1.00) | sticks(0.09) | sitting(0.08) | next(0.18) | to(1.00) | each(1.00) | other(1.00) | [SEP](1.00)
Glide,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/1_fake/GLIDE_1000_200_09_929_glide_00143.png,9,a macro close up of two lollipops on metal sticks on white background,0.0193,0.4346,a(0.04) | macro(0.02) | close(0.16) | up(0.48) | of(0.79) | two(0.45) | lo(0.21) | ##lli(1.00) | ##pop(1.00) | ##s(0.72) | on(0.24) | metal(0.03) | sticks(0.32) | on(0.08) | white(0.17) | background(0.68) | [SEP](1.00)
Glide,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/1_fake/GLIDE_1000_200_09_929_glide_00143.png,10,they look like jelly shaped lollipops in front of a white background,0.0185,0.5319,they(0.03) | look(0.04) | like(0.89) | jelly(0.09) | shaped(0.03) | lo(0.50) | ##lli(0.90) | ##pop(1.00) | ##s(0.92) | in(0.12) | front(0.02) | of(1.00) | a(0.87) | white(0.28) | background(0.82) | [SEP](1.00)
Glide,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/1_fake/GLIDE_1000_200_00_072_glide_00074.png,1,"across the web, the yellow - and - black spider is visible",0.0187,0.4352,"across(0.02) | the(0.72) | web(0.41) | ,(0.17) | the(0.12) | yellow(0.12) | -(0.10) | and(0.54) | -(1.00) | black(1.00) | spider(0.67) | is(0.56) | visible(0.05) | [SEP](0.62)"
Glide,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/1_fake/GLIDE_1000_200_00_072_glide_00074.png,2,spiders are hanging around each other on the web outside,0.0238,0.3522,spiders(0.02) | are(0.61) | hanging(0.06) | around(0.11) | each(0.04) | other(1.00) | on(0.25) | the(0.18) | web(0.55) | outside(0.04) | [SEP](1.00)
Glide,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/1_fake/GLIDE_1000_200_00_072_glide_00074.png,3,close up of a spider with yellow stripes and a long black web,0.0229,0.3593,close(0.02) | up(0.55) | of(0.78) | a(0.83) | spider(0.51) | with(0.25) | yellow(0.18) | stripes(0.09) | and(0.13) | a(0.28) | long(0.10) | black(0.23) | web(0.20) | [SEP](0.89)
Glide,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/1_fake/GLIDE_1000_200_00_072_glide_00074.png,4,bright yellow and black spider hangs on a web with its long legs,0.0086,0.4471,bright(0.02) | yellow(0.42) | and(0.73) | black(1.00) | spider(0.96) | hangs(0.01) | on(0.30) | a(0.28) | web(0.56) | with(0.19) | its(0.12) | long(0.10) | legs(0.66) | [SEP](0.92)
Glide,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/1_fake/GLIDE_1000_200_00_072_glide_00074.png,5,"curled, black and yellow, spider in the center of its web",0.0191,0.4811,"curled(0.02) | ,(0.09) | black(0.41) | and(0.75) | yellow(1.00) | ,(0.05) | spider(0.54) | in(0.08) | the(0.16) | center(0.40) | of(1.00) | its(0.43) | web(1.00) | [SEP](0.81)"
Glide,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/1_fake/GLIDE_1000_200_00_072_glide_00074.png,6,"upside down view of a yellow, black and orange spider in its web",0.0189,0.5711,"upside(0.02) | down(1.00) | view(0.14) | of(1.00) | a(0.82) | yellow(0.09) | ,(0.08) | black(1.00) | and(0.72) | orange(0.12) | spider(0.97) | in(0.18) | its(0.44) | web(1.00) | [SEP](0.98)"
Glide,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/1_fake/GLIDE_1000_200_00_072_glide_00074.png,7,fuzzy spider with two large yellow legs and black body,0.0149,0.181,fuzzy(0.02) | spider(0.33) | with(0.38) | two(0.01) | large(0.05) | yellow(0.14) | legs(0.07) | and(0.23) | black(0.24) | body(0.23) | [SEP](0.29)
Glide,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/1_fake/GLIDE_1000_200_00_072_glide_00074.png,8,black and yellow spider with yellow tail in its web in the tree,0.0086,0.4276,black(0.02) | and(0.79) | yellow(1.00) | spider(0.87) | with(0.40) | yellow(0.28) | tail(0.01) | in(0.06) | its(0.12) | web(0.94) | in(0.08) | the(0.40) | tree(0.01) | [SEP](1.00)
Glide,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/1_fake/GLIDE_1000_200_00_072_glide_00074.png,9,brightly colored black and yellow spider on web in the middle of the day,0.0303,0.506,brightly(0.03) | colored(0.91) | black(0.06) | and(0.85) | yellow(0.97) | spider(0.93) | on(0.13) | web(0.60) | in(0.39) | the(0.06) | middle(0.48) | of(1.00) | the(0.16) | day(0.04) | [SEP](1.00)
Glide,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/1_fake/GLIDE_1000_200_00_072_glide_00074.png,10,purple and black spider sitting on its back in a web,0.0185,0.4871,purple(0.02) | and(0.86) | black(0.46) | spider(0.92) | sitting(0.19) | on(0.67) | its(0.42) | back(0.09) | in(0.38) | a(0.34) | web(0.74) | [SEP](0.75)
Glide,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Glide/1_fake/GLIDE_1000_200_09_915_glide_00127.png,1,overlooking a set of beach huts with a couple of people sitting on benches,0.0071,0.4378,overlooking(0.02) | a(0.39) | set(0.01) | of(1.00) | beach(0.33) | huts(0.78) | with(0.22) | a(0.40) | couple(0.02) | of(0.82) | people(0.51) | sitting(0.55) | on(0.61) | benches(0.28) | [SEP](0.63)
